# Time (s),Width (um),Depth (um),Cap (um)
1.585254705882353354e-03,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
1.585417647058823395e-03,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
1.585580588235294087e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.585743529411764779e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.585906470588235471e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.586069411764705946e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.586232352941176638e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.586395294117647330e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.586558235294118022e-03,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
1.586721176470588498e-03,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
1.586884117647059190e-03,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
1.587047058823529665e-03,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
1.587209999999999923e-03,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
1.587372941176470615e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.587535882352941307e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.587698823529411782e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.587861764705882257e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.588024705882353166e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.588187647058823858e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.588350588235294333e-03,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
1.588513529411765025e-03,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
1.588676470588235717e-03,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
1.588839411764705976e-03,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
1.589002352941176451e-03,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
1.589165294117647143e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.589328235294117618e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.589491176470588310e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.589654117647059002e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.589817058823529694e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.589980000000000169e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.590142941176470861e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.590305882352941553e-03,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
1.590468823529411812e-03,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
1.590631764705882504e-03,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
1.590794705882352979e-03,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
1.590957647058823454e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.591120588235294146e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.591283529411764621e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.591446470588235530e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.591609411764706005e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.591772352941176697e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.591935294117647389e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.592098235294117647e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.592261176470588339e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.592424117647059031e-03,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
1.592587058823529723e-03,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
1.592749999999999982e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.592912941176470674e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.593075882352941366e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.593238823529411841e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.593401764705882533e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.593564705882353225e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.593727647058823917e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.593890588235294175e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.594053529411764867e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.594216470588235559e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.594379411764706034e-03,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
1.594542352941176510e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.594705294117647202e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.594868235294117894e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.595031176470588369e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.595194117647059061e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.595357058823529753e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.595520000000000011e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.595682941176470703e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.595845882352941395e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.596008823529412087e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.596171764705882562e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.596334705882352821e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.596497647058823730e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.596660588235294205e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.596823529411764897e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.596986470588235589e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.597149411764706281e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.597312352941176539e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.597475294117647231e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.597638235294117923e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.597801176470588398e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.597964117647059090e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.598127058823529565e-03,1.434860000000000150e-04,1.029350415951304056e-04,6.446331650703523042e-05
1.598290000000000041e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.598452941176470733e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.598615882352941425e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.598778823529412117e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.598941764705882375e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.599104705882353067e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.599267647058823759e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.599430588235294234e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.599593529411764926e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.599756470588235401e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.599919411764705876e-03,1.434860000000000150e-04,1.029350415951304056e-04,6.446331650703523042e-05
1.600082352941176568e-03,1.434860000000000150e-04,1.029350415951304056e-04,6.446331650703523042e-05
1.600245294117647260e-03,1.434860000000000150e-04,1.029350415951304056e-04,6.446331650703523042e-05
1.600408235294117952e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.600571176470588428e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.600734117647058903e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.600897058823529595e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.601060000000000070e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.601222941176470762e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.601385882352941454e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.601548823529412146e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.601711764705882404e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.601874705882353096e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.602037647058823788e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.602200588235294263e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
1.602363529411764739e-03,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
1.602526470588235431e-03,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
1.602689411764705906e-03,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
1.602852352941176598e-03,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
1.603015294117647290e-03,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
1.603178235294117765e-03,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
1.603341176470588457e-03,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
1.603504117647058932e-03,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
1.603667058823529624e-03,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
1.603830000000000099e-03,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
1.603992941176470574e-03,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
1.604155882352941266e-03,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
1.604318823529411958e-03,1.426549999999999953e-04,1.023388927055833054e-04,6.408997683614505597e-05
1.604481764705882434e-03,1.426549999999999953e-04,1.023388927055833054e-04,6.408997683614505597e-05
1.604644705882353126e-03,1.426549999999999953e-04,1.023388927055833054e-04,6.408997683614505597e-05
1.604807647058823601e-03,1.426549999999999953e-04,1.023388927055833054e-04,6.408997683614505597e-05
1.604970588235294510e-03,1.426549999999999953e-04,1.023388927055833054e-04,6.408997683614505597e-05
1.605133529411764985e-03,1.426549999999999953e-04,1.023388927055833054e-04,6.408997683614505597e-05
1.605296470588235460e-03,1.426549999999999953e-04,1.023388927055833054e-04,6.408997683614505597e-05
1.605459411764706152e-03,1.426549999999999953e-04,1.023388927055833054e-04,6.408997683614505597e-05
1.605622352941176627e-03,1.426549999999999953e-04,1.023388927055833054e-04,6.408997683614505597e-05
1.605785294117647102e-03,1.426549999999999953e-04,1.023388927055833054e-04,6.408997683614505597e-05
1.605948235294117794e-03,1.426549999999999953e-04,1.023388927055833054e-04,6.408997683614505597e-05
1.606111176470588270e-03,1.426549999999999953e-04,1.023388927055833054e-04,6.408997683614505597e-05
1.606274117647058962e-03,1.423779999999999707e-04,1.021401764090675918e-04,6.396553027918166448e-05
1.606437058823529654e-03,1.423779999999999707e-04,1.021401764090675918e-04,6.396553027918166448e-05
1.606600000000000346e-03,1.423779999999999707e-04,1.021401764090675918e-04,6.396553027918166448e-05
1.606762941176470821e-03,1.423779999999999707e-04,1.021401764090675918e-04,6.396553027918166448e-05
1.606925882352941513e-03,1.423779999999999707e-04,1.021401764090675918e-04,6.396553027918166448e-05
1.607088823529411988e-03,1.423779999999999707e-04,1.021401764090675918e-04,6.396553027918166448e-05
1.607251764705882463e-03,1.423779999999999707e-04,1.021401764090675918e-04,6.396553027918166448e-05
1.607414705882352938e-03,1.423779999999999707e-04,1.021401764090675918e-04,6.396553027918166448e-05
1.607577647058823630e-03,1.423779999999999707e-04,1.021401764090675918e-04,6.396553027918166448e-05
1.607740588235294105e-03,1.423779999999999707e-04,1.021401764090675918e-04,6.396553027918166448e-05
1.607903529411764797e-03,1.423779999999999707e-04,1.021401764090675918e-04,6.396553027918166448e-05
1.608066470588235489e-03,1.423779999999999707e-04,1.021401764090675918e-04,6.396553027918166448e-05
1.608229411764705748e-03,1.421010000000000003e-04,1.019414601125519189e-04,6.384108372221828655e-05
1.608392352941176657e-03,1.421010000000000003e-04,1.019414601125519189e-04,6.384108372221828655e-05
1.608555294117647349e-03,1.421010000000000003e-04,1.019414601125519189e-04,6.384108372221828655e-05
1.608718235294118041e-03,1.421010000000000003e-04,1.019414601125519189e-04,6.384108372221828655e-05
1.608881176470588299e-03,1.421010000000000003e-04,1.019414601125519189e-04,6.384108372221828655e-05
1.609044117647058991e-03,1.421010000000000003e-04,1.019414601125519189e-04,6.384108372221828655e-05
1.609207058823529466e-03,1.421010000000000003e-04,1.019414601125519189e-04,6.384108372221828655e-05
1.609369999999999941e-03,1.421010000000000003e-04,1.019414601125519189e-04,6.384108372221828655e-05
1.609532941176470633e-03,1.421010000000000003e-04,1.019414601125519189e-04,6.384108372221828655e-05
1.609695882352941325e-03,1.421010000000000003e-04,1.019414601125519189e-04,6.384108372221828655e-05
1.609858823529412017e-03,1.421010000000000003e-04,1.019414601125519189e-04,6.384108372221828655e-05
1.610021764705882492e-03,1.421010000000000003e-04,1.019414601125519189e-04,6.384108372221828655e-05
1.610184705882353184e-03,1.421010000000000003e-04,1.019414601125519189e-04,6.384108372221828655e-05
1.610347647058823876e-03,1.418240000000000028e-04,1.017427438160362324e-04,6.371663716525489507e-05
1.610510588235294568e-03,1.418240000000000028e-04,1.017427438160362324e-04,6.371663716525489507e-05
1.610673529411764827e-03,1.418240000000000028e-04,1.017427438160362324e-04,6.371663716525489507e-05
1.610836470588235302e-03,1.418240000000000028e-04,1.017427438160362324e-04,6.371663716525489507e-05
1.610999411764705777e-03,1.418240000000000028e-04,1.017427438160362324e-04,6.371663716525489507e-05
